time,phaseBit,mass-dynamics,E1FiringBit,E2FiringBit,E3FiringBit,E4FiringBit,CengFirBit - NA,Engine1-Thrust,Engine2-Thrust,Engine3-Thrust,Engine4-Thrust,CentalEngine-Thrust - NA,EngTorque-Yaw,EngTorque-Roll,EngTorque-Pitch,Dynamics-MCMFPA-rVector-x,Dynamics-MCMFPA-rVector-y,Dynamics-MCMFPA-rVector-z,Dynamics-MCMFPA-vVector-vx,Dynamics-MCMFPA-vVector-vy,Dynamics-MCMFPA-vVector-vz,qbody-1,qbody-2,qbody-3,qbody-4,wbody-1,wbody-2,wbody-3,Dynamics-latitude-ME,Dynamics-longitude-ME,Dynamics-height-ME,LanderPositionENU-East,LanderPositionENU-North,LanderPositionENU-Up(Not same as height),LanderVelocityENU-East,LanderVelocityENU-North,LanderVelocityENU-Up,-1,-1,-1,LanderHeightFromSurface (With DEM),LanderYawWRTVertical,LanderRollWRTVertical,LanderPitchWRTVertical,R1-AvgThrust,R2-AvgThrust,R3-AvgThrust,R4-AvgThrust,R5-AvgThrust,R6-AvgThrust,R7-AvgThrust,R8-AvgThrust,TotalRCSAvgThrust,NetThrustFromEngineAndRCS,DynamicsHeight(Height from mean moon surface),Dynamics-J2000-rVector-x,Dynamics-J2000-rVector-y,Dynamics-J2000-rVector-z,Dynamics-J2000-vVector-vx,Dynamics-J2000-vVector-vy,Dynamics-J2000-vVector-vz,VerticalVelocity(velocity along radial mcmf vector),arc range,"HorizontalVelocity (Net horizontal velocity, norm taken so always positive)",lNav-Dynamics-r-NUE(1),lNav-Dynamics-r-NUE(2),lNav-Dynamics-r-NUE(3),lNav-Dynamics-v-NUE(1),lNav-Dynamics-v-NUE(2),lNav-Dynamics-v-NUE(3),lNav-Qlocaldyn-1,lNav-Qlocaldyn-2,lNav-Qlocaldyn-3,lNav-Qlocaldyn-4,Usable Oxidizer Left,Usable Fuel Left,Oxidizer Consumed,Fuel Consumed,ThrusterConsumedMass (Outdated),ALSPath,local surface slope,curvilinear cross (Z) landing site distance,curvilinear along (X) landing site distance,"Net horizontal distance from landing site norm(X,Z)",ThrusterConsumedMass ,TotalAccInIIU-x,TotalAccInIIU-y,TotalAccInIIU-z,CdA-Ox-1,CdA-Ox-2,CdA-Ox-3,CdA-Ox-4,CdA-Fu-1,CdA-Fu-2,CdA-Fu-3,time
0.536,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715562,-1.16E+06,-934.084,-597.283,-1271.73,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99511337,32.42050934,30939.5,0,0,0,-3.39871,-1687.17,-2.57403,0,0,0,30939.51172,88.5574703,84.56365967,108.9154757,0,0,0,0,0,0,0,0,0,0,30939.5,0,0,0,0,0,0,0,859793.9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,10382.96573
0.544,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715557,-1.16E+06,-934.092,-597.288,-1271.72,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99555206,32.42050552,30939.5,0,0,0,-3.39868,-1687.17,-2.5737,0,0,0,30939.49023,88.55747257,84.56410217,108.9159124,0,0,0,0,0,0,0,0,0,0,30939.5,0,0,0,0,0,0,0,859780.6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,10382.74034
0.552,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715552,-1.16E+06,-934.1,-597.293,-1271.71,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-40.99599075,32.42050552,30939.4,0,0,0,-3.39866,-1687.17,-2.57337,0,0,0,30939.46875,88.55747485,84.56453705,108.9163492,0,0,0,0,0,0,0,0,0,0,30939.4,0,0,0,0,0,0,0,859767.3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,10382.51348
0.56,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715547,-1.16E+06,-934.108,-597.298,-1271.7,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99642563,32.42050552,30939.4,0,0,0,-3.39864,-1687.17,-2.57304,0,0,0,30939.44922,88.55747725,84.56497192,108.916786,0,0,0,0,0,0,0,0,0,0,30939.4,0,0,0,0,0,0,0,859754.1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.568,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715542,-1.16E+06,-934.116,-597.303,-1271.69,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99686432,32.42050552,30939.4,0,0,0,-3.39861,-1687.17,-2.57271,0,0,0,30939.42773,88.55747952,84.56541443,108.9172227,0,0,0,0,0,0,0,0,0,0,30939.4,0,0,0,0,0,0,0,859740.8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.576,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715538,-1.16E+06,-934.124,-597.308,-1271.69,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99729919,32.42050171,30939.4,0,0,0,-3.39859,-1687.17,-2.57237,0,0,0,30939.4082,88.5574818,84.5658493,108.9176595,0,0,0,0,0,0,0,0,0,0,30939.4,0,0,0,0,0,0,0,859727.6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.584,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715533,-1.16E+06,-934.132,-597.313,-1271.68,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99773788,32.42050171,30939.4,0,0,0,-3.39857,-1687.17,-2.57204,0,0,0,30939.38672,88.55748399,84.56628418,108.9180995,0,0,0,0,0,0,0,0,0,0,30939.4,0,0,0,0,0,0,0,859714.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.592,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715528,-1.16E+06,-934.14,-597.318,-1271.67,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-40.99817657,32.42050171,30939.3,0,0,0,-3.39854,-1687.17,-2.57171,0,0,0,30939.36719,88.55748628,84.56672668,108.9185381,0,0,0,0,0,0,0,0,0,0,30939.3,0,0,0,0,0,0,0,859701.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.6,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715523,-1.16E+06,-934.148,-597.323,-1271.66,0.37676746,-0.6003319,-0.38972479,0.58801574,-2.61E-08,0,-5.55E-06,-40.99861145,32.42049789,30939.3,0,0,0,-3.39852,-1687.17,-2.57138,0,0,0,30939.3457,88.55748856,84.56716156,108.9189749,0,0,0,0,0,0,0,0,0,0,30939.3,0,0,0,0,0,0,0,859687.8219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.608,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715519,-1.16E+06,-934.156,-597.328,-1271.65,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99905014,32.42049789,30939.3,0,0,0,-3.3985,-1687.17,-2.57105,0,0,0,30939.32617,88.55749083,84.56759644,108.9194117,0,0,0,0,0,0,0,0,0,0,30939.3,0,0,0,0,0,0,0,859674.5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.616,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715514,-1.16E+06,-934.165,-597.334,-1271.64,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-40.99948883,32.42049789,30939.3,0,0,0,-3.39848,-1687.17,-2.57072,0,0,0,30939.30469,88.55749323,84.56803131,108.9198484,0,0,0,0,0,0,0,0,0,0,30939.3,0,0,0,0,0,0,0,859661.2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.624,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715509,-1.16E+06,-934.173,-597.339,-1271.64,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-40.99992371,32.42049408,30939.3,0,0,0,-3.39845,-1687.17,-2.57038,0,0,0,30939.28516,88.55749538,84.56847382,108.9202852,0,0,0,0,0,0,0,0,0,0,30939.3,0,0,0,0,0,0,0,859648.0386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.632,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715504,-1.16E+06,-934.181,-597.344,-1271.63,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.0003624,32.42049408,30939.2,0,0,0,-3.39843,-1687.17,-2.57005,0,0,0,30939.26367,88.55749778,84.56890869,108.9207219,0,0,0,0,0,0,0,0,0,0,30939.2,0,0,0,0,0,0,0,859634.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.64,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715499,-1.16E+06,-934.189,-597.349,-1271.62,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00080109,32.42049408,30939.2,0,0,0,-3.39841,-1687.17,-2.56972,0,0,0,30939.24414,88.55749996,84.56934357,108.92116,0,0,0,0,0,0,0,0,0,0,30939.2,0,0,0,0,0,0,0,859621.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.648,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715495,-1.16E+06,-934.197,-597.354,-1271.61,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00123596,32.42049026,30939.2,0,0,0,-3.39838,-1687.17,-2.56939,0,0,0,30939.22266,88.55750224,84.56978607,108.9215968,0,0,0,0,0,0,0,0,0,0,30939.2,0,0,0,0,0,0,0,859608.2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.656,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715490,-1.16E+06,-934.205,-597.359,-1271.6,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00167465,32.42049026,30939.2,0,0,0,-3.39836,-1687.17,-2.56906,0,0,0,30939.20117,88.55750451,84.57022095,108.9220335,0,0,0,0,0,0,0,0,0,0,30939.2,0,0,0,0,0,0,0,859594.9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.664,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715485,-1.16E+06,-934.213,-597.364,-1271.6,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.00210953,32.42049026,30939.2,0,0,0,-3.39834,-1687.17,-2.56873,0,0,0,30939.18164,88.55750679,84.57065582,108.9224703,0,0,0,0,0,0,0,0,0,0,30939.2,0,0,0,0,0,0,0,859581.7321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.672,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715480,-1.16E+06,-934.221,-597.369,-1271.59,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00254822,32.42049026,30939.1,0,0,0,-3.39832,-1687.17,-2.5684,0,0,0,30939.16016,88.55750921,84.57109833,108.922909,0,0,0,0,0,0,0,0,0,0,30939.1,0,0,0,0,0,0,0,859568.4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.68,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715476,-1.16E+06,-934.229,-597.374,-1271.58,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00298691,32.42048645,30939.1,0,0,0,-3.39829,-1687.17,-2.56806,0,0,0,30939.14063,88.55751136,84.5715332,108.9233457,0,0,0,0,0,0,0,0,0,0,30939.1,0,0,0,0,0,0,0,859555.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.688,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715471,-1.16E+06,-934.237,-597.379,-1271.57,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00342178,32.42048645,30939.1,0,0,0,-3.39827,-1687.17,-2.56773,0,0,0,30939.11914,88.55751368,84.57196808,108.9237857,0,0,0,0,0,0,0,0,0,0,30939.1,0,0,0,0,0,0,0,859541.9487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.696,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715466,-1.16E+06,-934.245,-597.384,-1271.56,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.00386047,32.42048645,30939.1,0,0,0,-3.39825,-1687.17,-2.5674,0,0,0,30939.09961,88.55751583,84.57241058,108.9242225,0,0,0,0,0,0,0,0,0,0,30939.1,0,0,0,0,0,0,0,859528.6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.704,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715461,-1.16E+06,-934.253,-597.389,-1271.55,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00429916,32.42048264,30939.1,0,0,0,-3.39822,-1687.17,-2.56707,0,0,0,30939.07813,88.55751823,84.57284546,108.9246592,0,0,0,0,0,0,0,0,0,0,30939.1,0,0,0,0,0,0,0,859515.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.712,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715456,-1.16E+06,-934.261,-597.394,-1271.55,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00473404,32.42048264,30939,0,0,0,-3.3982,-1687.17,-2.56674,0,0,0,30939.05859,88.55752051,84.57328033,108.925096,0,0,0,0,0,0,0,0,0,0,30939,0,0,0,0,0,0,0,859502.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.72,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715452,-1.16E+06,-934.269,-597.399,-1271.54,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00517273,32.42048264,30939,0,0,0,-3.39818,-1687.17,-2.56641,0,0,0,30939.03711,88.55752278,84.57372284,108.9255327,0,0,0,0,0,0,0,0,0,0,30939,0,0,0,0,0,0,0,859488.9035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.728,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715447,-1.16E+06,-934.277,-597.404,-1271.53,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00561142,32.42047882,30939,0,0,0,-3.39815,-1687.17,-2.56607,0,0,0,30939.01758,88.55752506,84.57415771,108.9259695,0,0,0,0,0,0,0,0,0,0,30939,0,0,0,0,0,0,0,859475.6421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.736,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715442,-1.16E+06,-934.285,-597.409,-1271.52,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.0060463,32.42047882,30939,0,0,0,-3.39813,-1687.17,-2.56574,0,0,0,30938.99609,88.55752734,84.57459259,108.9264063,0,0,0,0,0,0,0,0,0,0,30939,0,0,0,0,0,0,0,859462.3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.744,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715437,-1.16E+06,-934.293,-597.414,-1271.51,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00648499,32.42047882,30939,0,0,0,-3.39811,-1687.17,-2.56541,0,0,0,30938.97656,88.55752964,84.5750351,108.9268443,0,0,0,0,0,0,0,0,0,0,30939,0,0,0,0,0,0,0,859449.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.752,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715432,-1.16E+06,-934.301,-597.419,-1271.51,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00692368,32.42047882,30938.9,0,0,0,-3.39809,-1687.17,-2.56508,0,0,0,30938.95508,88.55753181,84.57546997,108.927283,0,0,0,0,0,0,0,0,0,0,30938.9,0,0,0,0,0,0,0,859435.8587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.76,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715428,-1.16E+06,-934.309,-597.424,-1271.5,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00735855,32.42047501,30938.9,0,0,0,-3.39806,-1687.17,-2.56475,0,0,0,30938.93555,88.55753411,84.57590485,108.9277211,0,0,0,0,0,0,0,0,0,0,30938.9,0,0,0,0,0,0,0,859422.5978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.768,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715423,-1.16E+06,-934.317,-597.429,-1271.49,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.00779724,32.42047501,30938.9,0,0,0,-3.39804,-1687.17,-2.56442,0,0,0,30938.91406,88.55753639,84.57634735,108.9281578,0,0,0,0,0,0,0,0,0,0,30938.9,0,0,0,0,0,0,0,859409.3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.776,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715418,-1.16E+06,-934.325,-597.434,-1271.48,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00823212,32.42047501,30938.9,0,0,0,-3.39802,-1687.17,-2.56408,0,0,0,30938.89453,88.55753867,84.57678223,108.9285946,0,0,0,0,0,0,0,0,0,0,30938.9,0,0,0,0,0,0,0,859396.0752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.784,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715413,-1.16E+06,-934.333,-597.439,-1271.47,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00867081,32.42047119,30938.9,0,0,0,-3.39799,-1687.17,-2.56375,0,0,0,30938.87305,88.55754094,84.5772171,108.9290313,0,0,0,0,0,0,0,0,0,0,30938.9,0,0,0,0,0,0,0,859382.8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.792,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715409,-1.16E+06,-934.341,-597.444,-1271.46,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.0091095,32.42047119,30938.8,0,0,0,-3.39797,-1687.17,-2.56342,0,0,0,30938.85352,88.55754314,84.57765961,108.9294713,0,0,0,0,0,0,0,0,0,0,30938.8,0,0,0,0,0,0,0,859369.5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.8,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715404,-1.16E+06,-934.349,-597.449,-1271.45,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.00954437,32.42047119,30938.8,0,0,0,-3.39795,-1687.17,-2.56309,0,0,0,30938.83203,88.55754554,84.57809448,108.9299081,0,0,0,0,0,0,0,0,0,0,30938.8,0,0,0,0,0,0,0,859356.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.808,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715399,-1.16E+06,-934.357,-597.454,-1271.45,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.00998306,32.42046738,30938.8,0,0,0,-3.39793,-1687.17,-2.56276,0,0,0,30938.8125,88.55754769,84.57852936,108.9303449,0,0,0,0,0,0,0,0,0,0,30938.8,0,0,0,0,0,0,0,859343.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.816,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715394,-1.16E+06,-934.365,-597.459,-1271.44,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.01042175,32.42046738,30938.8,0,0,0,-3.3979,-1687.17,-2.56243,0,0,0,30938.79102,88.5575501,84.57897186,108.9307816,0,0,0,0,0,0,0,0,0,0,30938.8,0,0,0,0,0,0,0,859329.7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.824,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715389,-1.16E+06,-934.373,-597.464,-1271.43,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.01085663,32.42046738,30938.7,0,0,0,-3.39788,-1687.17,-2.56209,0,0,0,30938.77148,88.55755238,84.57940674,108.9312184,0,0,0,0,0,0,0,0,0,0,30938.7,0,0,0,0,0,0,0,859316.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.832,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715385,-1.16E+06,-934.381,-597.469,-1271.42,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.01129532,32.42046356,30938.7,0,0,0,-3.39786,-1687.17,-2.56176,0,0,0,30938.75,88.55755467,84.57984161,108.931657,0,0,0,0,0,0,0,0,0,0,30938.7,0,0,0,0,0,0,0,859303.2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.84,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715380,-1.16E+06,-934.389,-597.475,-1271.41,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.01173401,32.42046356,30938.7,0,0,0,-3.39783,-1687.17,-2.56143,0,0,0,30938.73047,88.55755695,84.58027649,108.9320938,0,0,0,0,0,0,0,0,0,0,30938.7,0,0,0,0,0,0,0,859289.9852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.848,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715375,-1.16E+06,-934.397,-597.48,-1271.41,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.01216888,32.42046356,30938.7,0,0,0,-3.39781,-1687.17,-2.5611,0,0,0,30938.70898,88.55755913,84.58071899,108.9325319,0,0,0,0,0,0,0,0,0,0,30938.7,0,0,0,0,0,0,0,859276.7242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
0.856,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E+06,715370,-1.16E+06,-934.405,-597.485,-1271.4,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.01260757,32.42046356,30938.7,0,0,0,-3.39779,-1687.17,-2.56077,0,0,0,30938.68945,88.55756153,84.58115387,108.9329686,0,0,0,0,0,0,0,0,0,0,30938.7,0,0,0,0,0,0,0,859263.4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
